,concept,language,word,ID,cc
1995,hand,ROMANSH_SURSILVAN,maun,1995,hand:1
1996,hand,ROMANSH_VALLADER,man,1996,hand:1
1997,hand,SARDINIAN,manu,1997,hand:1
1998,hand,SARDINIAN_CAMPIDANESE,manu,1998,hand:1
1999,hand,SARDINIAN_LOGUDARESE,manu,1999,hand:1
2000,hand,SICILIAN_UnnamedInSource,manu,2000,hand:1
2001,hand,SPANISH,mano,2001,hand:1
2002,hand,TURIA_AROMANIAN,mana,2002,hand:1
2003,hand,VALENCIAN,ma,2003,hand:2
2004,hand,VLACH,mina,2004,hand:1
2005,blood,ALBANIAN_GHEG,gak,2005,blood:0
2006,blood,ALBANIAN,Tak,2006,blood:0
2007,blood,ALBANIAN_TOSK,TEk,2007,blood:1
2008,blood,ARAGONESE,saNgre,2008,blood:2
2009,blood,ARPITAN,so,2009,blood:3
2010,blood,ASTURIAN,saNgre,2010,blood:2
2011,blood,BALEAR_CATALAN,saN,2011,blood:4
2012,blood,CATALAN,saN,2012,blood:4
2013,blood,CATALAN_2,saN,2013,blood:4
2014,blood,CORSICAN,saNgwi,2014,blood:2
2015,blood,DALMATIAN,suoNg,2015,blood:5
2016,blood,EMILIANO_CARPIGIANO,saNgev,2016,blood:2
2017,blood,EMILIANO_FERRARESE,saNg,2017,blood:4
2018,blood,EMILIANO_REGGIANO,saNgov,2018,blood:2
2019,blood,FRENCH,sa,2019,blood:6
2020,blood,FRIULIAN,saNk,2020,blood:4
2021,blood,GALICIAN,saNge,2021,blood:4
2022,blood,GASCON,saN,2022,blood:4
2023,blood,ITALIAN,saNgwe,2023,blood:2
2024,blood,ITALIAN_GROSSETO_TUSCAN,sangwe,2024,blood:2
2025,blood,JUDEO_ESPAGNOL,saNgre,2025,blood:2
2026,blood,LANGUEDOCIEN,saN,2026,blood:4
2027,blood,LIGURIAN_GENOESE,saNgwe,2027,blood:2
2028,blood,LIGURIAN_RAPALLO,saNgwe,2028,blood:2
2029,blood,LIGURIAN_STELLA,saNgwe,2029,blood:2
2030,blood,LOMBARD_BERGAMO,sank,2030,blood:4
2031,blood,LOMBARD_PLESIO,sank,2031,blood:4
2032,blood,NEAPOLITAN_CALABRESE,sang3,2032,blood:4
2033,blood,NONES,saN,2033,blood:4
2034,blood,NONES_FASSANO,saNk,2034,blood:4
2035,blood,NONES_GARDENESE,saNk,2035,blood:4
2036,blood,OCCITAN_ARANESE,saN,2036,blood:4
2037,blood,PIEMONTESE_BARBANIA,saNg,2037,blood:4
2038,blood,PIEMONTESE_CARMAGNOLA,saNg,2038,blood:4
2039,blood,PIEMONTESE_LANZO_TORINESE,saNg,2039,blood:4
2040,blood,PIEMONTESE_VERCELLESE,saN,2040,blood:4
2041,blood,PORTUGUESE,sax3,2041,blood:4
2042,blood,ROMAGNOL_RAVENNATE,saNgv,2042,blood:4
2043,blood,ROMANIAN,s3nje,2043,blood:7
2044,blood,ROMANIAN_2,s3nje,2044,blood:7
2045,blood,ROMANIAN_MEGLENO,sonzi,2045,blood:8
2046,blood,ROMANSH_GRISHUN,saNk,2046,blood:4
2047,blood,ROMANSH_SURMIRAN,saNk,2047,blood:4
2048,blood,ROMANSH_SURSILVAN,sauN,2048,blood:4
2049,blood,ROMANSH_VALLADER,saNk,2049,blood:4
2050,blood,SARDINIAN,sambene,2050,blood:9
2051,blood,SARDINIAN_CAMPIDANESE,SaNguni,2051,blood:4
2052,blood,SARDINIAN_LOGUDARESE,sambene,2052,blood:9
2053,blood,SICILIAN_UnnamedInSource,saNgu,2053,blood:4
2054,blood,SPANISH,sangre,2054,blood:2
2055,blood,TURIA_AROMANIAN,sani,2055,blood:4
2056,blood,VALENCIAN,saN,2056,blood:4
2057,blood,VLACH,sinca,2057,blood:10
